City,Gender,Education ,Crimes,CMPLNT_FR_DT,CMPLNT_TO_DT,OFNS_DESC,PD_CD,PD_DESC,BORO_NM,ADDR_PCT_CD,PREM_TYP_DESC,Age,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
NY,Female,Secondary,Forgery,9/30/2019,9/30/2016,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",QUEENS,100,RESIDENCE - APT. HOUSE,50,1034281,151911,40.58350371,-73.81988162,"(40.583503709, -73.819881618)"
NY,Male,Primary ,Sex Crimes,9/30/2019,9/30/2016,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",MANHATTAN,24,RESIDENCE - APT. HOUSE,29,994000,230435,40.79916969,-73.96478615,"(40.799169693, -73.964786154)"
NY,Female,Secondary,Forgery,9/24/2019,9/24/2016,SEX CRIMES,175,"SEXUAL ABUSE 3,2",MANHATTAN,25,OTHER,39,,,,,
NY,Male,Primary ,Sex Crimes,9/30/2019,,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",MANHATTAN,33,RESIDENCE - APT. HOUSE,0,999783,242701,40.83282815,-73.94387058,"(40.832828153, -73.943870584)"
NY,Female,Secondary,Forgery,9/30/2019,9/30/2016,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",MANHATTAN,14,RESTAURANT/DINER,23,988341,212669,40.75041111,-73.98523629,"(40.750411107, -73.985236286)"
NY,Male,Primary ,Sex Crimes,9/30/2019,,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",MANHATTAN,33,RESIDENCE - APT. HOUSE,0,999783,242701,40.83282815,-73.94387058,"(40.832828153, -73.943870584)"
NY,Female,Primary ,Forgery,9/30/2019,9/30/2016,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",BROOKLYN,73,STREET,0,1009340,185695,40.67633929,-73.90954763,"(40.676339293, -73.909547632)"
NY,Male,Primary ,Murders,9/30/2019,9/30/2016,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",MANHATTAN,5,CLOTHING/BOUTIQUE,0,985309,203065,40.72405138,-73.99618084,"(40.724051381, -73.996180836)"
NY,Female,Primary ,Rapes,9/30/2019,9/30/2016,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,BRONX,44,TRANSIT - NYC SUBWAY,31,1006032,243764,40.83573258,-73.92128543,"(40.83573258, -73.921285426)"
NY,Male,Primary ,Robberies,9/30/2019,9/30/2016,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",MANHATTAN,1,CLOTHING/BOUTIQUE,0,984771,203480,40.7251905,-73.99812178,"(40.725190503, -73.998121775)"
NY,Female,Primary ,Assaults,9/30/2019,9/30/2016,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",BRONX,45,RESIDENCE - APT. HOUSE,21,1026132,244970,40.83897025,-73.84864041,"(40.83897025, -73.848640408)"
NY,Male,Primary ,Burglaries,9/30/2019,,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",BROOKLYN,60,CONSTRUCTION SITE,25,987994,151818,40.58338883,-73.98652246,"(40.583388831, -73.986522456)"
NY,Female,Primary ,Thefts,9/30/2019,9/30/2016,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",MANHATTAN,13,HOTEL/MOTEL,23,986484,211297,40.74664598,-73.99193899,"(40.746645976, -73.991938992)"
NY,Male,Primary ,Auto Thefts,9/30/2019,9/30/2016,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",MANHATTAN,34,RESIDENCE - APT. HOUSE,0,1002653,249241,40.85077303,-73.93348146,"(40.850773028, -73.933481459)"
NY,Female,Primary ,Murders,9/30/2019,9/30/2016,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,BRONX,45,RESIDENCE - APT. HOUSE,0,1032796,245109,40.83931765,-73.82455585,"(40.839317645, -73.824555846)"
NY,Male,Primary ,Rapes,9/30/2019,9/30/2016,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",MANHATTAN,33,TELECOMM. STORE,21,1001113,246024,40.84194639,-73.93905607,"(40.841946385, -73.939056073)"
NY,Female,Primary ,Robberies,9/30/2019,9/30/2016,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",BRONX,44,RESIDENCE-HOUSE,25,1004997,245373,40.84015131,-73.92502074,"(40.84015131, -73.925020741)"
NY,Male,Primary ,Assaults,9/30/2019,9/30/2016,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,MANHATTAN,28,RESIDENCE - PUBLIC HOUSING,23,998753,230407,40.79908632,-73.94761921,"(40.799086317, -73.947619211)"
NY,Female,Primary ,Burglaries,9/30/2019,,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",MANHATTAN,14,DEPARTMENT STORE,63,987220,212676,40.75043077,-73.98928218,"(40.750430768, -73.989282176)"
NY,Male,Primary ,Thefts,9/30/2019,9/30/2016,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",QUEENS,109,DEPARTMENT STORE,50,1030197,213404,40.75231007,-73.83416555,"(40.752310072, -73.834165545)"
NY,Female,Primary ,Auto Thefts,9/30/2019,9/30/2016,OFFENSES AGAINST PUBLIC ADMINI,750,RESISTING ARREST,QUEENS,115,RESIDENCE - APT. HOUSE,33,1019596,213314,40.75211177,-73.87242801,"(40.752111774, -73.872428005)"
NY,Male,Primary ,Murders,9/30/2019,9/30/2016,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",MANHATTAN,14,DEPARTMENT STORE,30,987220,212676,40.75043077,-73.98928218,"(40.750430768, -73.989282176)"
NY,Female,Primary ,Rapes,9/30/2019,9/30/2016,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",BROOKLYN,66,STREET,48,982718,171590,40.63765958,-74.00552137,"(40.637659575, -74.005521366)"
NY,Male,Primary ,Robberies,9/30/2019,9/30/2016,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",BRONX,44,OTHER,51,1005981,245427,40.84029716,-73.92146434,"(40.840297157, -73.921464342)"
NY,Female,Primary ,Assaults,9/30/2019,9/30/2016,OFFENSES AGAINST THE PERSON,115,RECKLESS ENDANGERMENT 2,BROOKLYN,63,RESIDENCE-HOUSE,18,999852,167311,40.62590102,-73.94379603,"(40.625901019, -73.943796032)"
NY,Male,Primary ,Burglaries,9/30/2019,9/30/2016,GRAND LARCENY,404,"LARCENY,GRAND FROM PERSON,PERSONAL ELECTRONIC DEVICE(SNATCH)",QUEENS,104,PARK/PLAYGROUND,19,1009211,198347,40.71106646,-73.90996582,"(40.711066457, -73.909965819)"
NY,Female,Primary ,Forgery,9/30/2019,9/30/2016,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",BRONX,44,VARIETY STORE,0,1005782,244426,40.83755019,-73.92218675,"(40.837550191, -73.922186754)"
NY,Male,Primary ,Sex Crimes,9/30/2019,9/30/2016,CRIMINAL TRESPASS,203,"TRESPASS 3, CRIMINAL",QUEENS,115,RESIDENCE - APT. HOUSE,20,1019596,213314,40.75211177,-73.87242801,"(40.752111774, -73.872428005)"
NY,Female,Primary ,Forgery,9/30/2019,9/30/2016,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",QUEENS,115,RESIDENCE - APT. HOUSE,46,1019596,213314,40.75211177,-73.87242801,"(40.752111774, -73.872428005)"
NY,Male,Primary ,Sex Crimes,9/30/2019,9/30/2016,GRAND LARCENY,411,"LARCENY,GRAND FROM EATERY, UNATTENDED",QUEENS,110,FAST FOOD,39,1020429,206443,40.73324924,-73.86945844,"(40.733249242, -73.86945844)"
NY,Female,Primary ,Forgery,9/30/2019,,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,BRONX,52,STREET,38,1014828,253744,40.86309864,-73.88945286,"(40.86309864, -73.889452862)"
NY,Male,Primary ,Sex Crimes,9/30/2019,9/30/2016,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",BROOKLYN,73,COMMERCIAL BUILDING,56,1011748,178934,40.65777471,-73.90089396,"(40.657774709, -73.900893956)"
NY,Female,Primary ,Forgery,9/30/2019,,OFF. AGNST PUB ORD SENSBLTY &,661,"LEWDNESS,PUBLIC",MANHATTAN,19,RESIDENCE - APT. HOUSE,25,998840,224118,40.78182456,-73.94731864,"(40.781824561, -73.947318642)"
NY,Male,Primary ,Sex Crimes,9/30/2019,9/30/2016,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",BRONX,44,CHAIN STORE,18,1006539,244510,40.83777887,-73.91945075,"(40.837778868, -73.919450746)"
NY,Female,Primary ,Forgery,9/30/2019,9/30/2016,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",BROOKLYN,79,STREET,60,995679,191243,40.69159547,-73.95878849,"(40.691595465, -73.958788491)"
NY,Male,Primary ,Murders,9/30/2019,9/30/2016,GRAND LARCENY,437,"LARCENY,GRAND BY FALSE PROMISE-IN PERSON CONTACT",QUEENS,109,RESIDENCE - APT. HOUSE,36,1031412,214830,40.75621768,-73.82977027,"(40.756217676, -73.82977027)"
NY,Female,Primary ,Rapes,9/30/2019,9/30/2016,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",MANHATTAN,5,STREET,51,985517,200601,40.71728827,-73.99543089,"(40.717288266, -73.995430886)"
NY,Male,Primary ,Robberies,9/30/2019,9/30/2016,GRAND LARCENY,410,"LARCENY,GRAND FROM RETAIL STORE, UNATTENDED",QUEENS,114,TELECOMM. STORE,8,1003822,214860,40.75640413,-73.92935618,"(40.756404134, -73.92935618)"
NY,Female,Primary ,Assaults,9/30/2019,9/30/2016,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,BROOKLYN,81,RESIDENCE-HOUSE,72,1004182,189141,40.6858109,-73.92813292,"(40.685810895, -73.928132917)"
NY,Male,Primary ,Burglaries,9/30/2019,9/30/2016,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,BROOKLYN,90,RESIDENCE - APT. HOUSE,31,994735,198544,40.71163617,-73.96218119,"(40.71163617, -73.962181187)"
NY,Female,Primary ,Thefts,9/30/2019,9/30/2016,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",BRONX,48,BANK,32,1013816,247638,40.84634295,-73.89313847,"(40.846342946, -73.893138469)"
NY,Male,Primary ,Auto Thefts,9/30/2019,9/30/2016,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",MANHATTAN,19,CHAIN STORE,0,997194,223387,40.77982072,-73.95326357,"(40.779820723, -73.953263565)"
NY,Female,Primary ,Murders,9/30/2019,9/30/2016,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",BROOKLYN,78,BANK,40,989710,182795,40.66841331,-73.98031954,"(40.668413312, -73.980319537)"
NY,Male,Primary ,Rapes,9/30/2019,9/30/2016,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,MANHATTAN,34,PUBLIC SCHOOL,0,1004419,251119,40.85592372,-73.92709238,"(40.855923722, -73.927092379)"
NY,Female,Primary ,Robberies,9/30/2019,9/30/2016,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",BROOKLYN,81,RESTAURANT/DINER,5,1003755,189213,40.68600947,-73.92967234,"(40.686009469, -73.929672336)"
NY,Male,Primary ,Assaults,9/30/2019,9/30/2016,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",BRONX,44,DOCTOR/DENTIST OFFICE,30,1005782,244426,40.83755019,-73.92218675,"(40.837550191, -73.922186754)"
NY,Female,Primary ,Burglaries,9/30/2019,9/30/2016,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",BROOKLYN,75,STREET,27,1015527,181360,40.664421,-73.88726256,"(40.664420997, -73.887262556)"
NY,Male,Primary ,Thefts,9/30/2019,9/30/2016,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",BROOKLYN,75,OTHER,63,1017228,183349,40.66987419,-73.88112153,"(40.669874185, -73.881121529)"
NY,Female,Primary ,Auto Thefts,9/30/2019,,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,BROOKLYN,75,RESIDENCE - APT. HOUSE,24,1016997,183304,40.66975153,-73.88195446,"(40.669751527, -73.881954461)"
NY,Male,Primary ,Murders,9/30/2019,9/30/2016,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,BRONX,48,PUBLIC SCHOOL,0,1014625,252210,40.85888897,-73.89019372,"(40.858888974, -73.890193718)"
NY,Female,Primary ,Rapes,9/30/2019,9/30/2016,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",MANHATTAN,13,GYM/FITNESS FACILITY,53,988262,208819,40.73984386,-73.98552371,"(40.739843856, -73.985523708)"
NY,Male,Primary ,Robberies,9/30/2019,9/30/2016,GRAND LARCENY,415,"LARCENY,GRAND FROM PERSON,PICK",MANHATTAN,5,PUBLIC BUILDING,70,983279,199369,40.71390676,-74.00350404,"(40.713906757, -74.003504043)"
NY,Female,Primary ,Assaults,9/30/2019,9/30/2016,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",BROOKLYN,90,STREET,26,1000144,195811,40.70412667,-73.94267693,"(40.70412667, -73.942676934)"
NY,Male,Primary ,Burglaries,9/30/2019,9/30/2016,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",BROOKLYN,66,STREET,66,986764,167283,40.62583755,-73.99094489,"(40.625837545, -73.990944894)"
NY,Female,Primary ,Forgery,9/30/2019,9/30/2016,GRAND LARCENY,433,"LARCENY,GRAND FROM STORE-SHOPL",QUEENS,110,DEPARTMENT STORE,35,1020829,206894,40.73448548,-73.86801269,"(40.73448548, -73.868012689)"
NY,Male,Primary ,Sex Crimes,9/30/2019,9/30/2016,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",BROOKLYN,78,STREET,22,992699,187210,40.68052915,-73.96953942,"(40.680529148, -73.969539421)"
NY,Female,Primary ,Rapes,9/30/2019,9/30/2016,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",BROOKLYN,79,TRANSIT - NYC SUBWAY,45,996546,187436,40.68114496,-73.95566904,"(40.681144959, -73.955669038)"
NY,Male,Primary ,Robberies,9/30/2019,9/30/2016,PETIT LARCENY,343,"LARCENY,PETIT OF BICYCLE",QUEENS,100,CHURCH,27,1026324,149498,40.57692185,-73.84854308,"(40.576921845, -73.848543082)"
NY,Female,Primary ,Assaults,9/30/2019,9/30/2016,POSSESSION OF STOLEN PROPERTY,494,"STOLEN PROPERTY 2,1,POSSESSION",MANHATTAN,14,TRANSIT - NYC SUBWAY,44,986061,213320,40.7521987,-73.99346505,"(40.752198698, -73.993465045)"
NY,Male,Primary ,Burglaries,9/30/2019,,AGRICULTURE & MRKTS LAW-UNCLASSIFIED,818,ABANDON ANIMAL,MANHATTAN,32,STREET,60,1001079,240747,40.82746261,-73.93919219,"(40.827462608, -73.939192193)"
NY,Female,Primary ,Thefts,9/30/2019,9/30/2016,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",BROOKLYN,75,DRUG STORE,0,1022214,186719,40.67910409,-73.86312892,"(40.67910409, -73.863128919)"
NY,Male,Primary ,Auto Thefts,9/30/2019,9/30/2016,ROBBERY,398,"ROBBERY,PUBLIC PLACE INSIDE",BRONX,46,CHECK CASHING BUSINESS,67,1009736,250146,40.85323938,-73.90787563,"(40.853239381, -73.907875626)"
NY,Female,Primary ,Murders,9/30/2019,9/30/2016,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",QUEENS,109,DRUG STORE,30,1030797,217293,40.76298123,-73.83197305,"(40.762981228, -73.831973054)"
NY,Male,Primary ,Rapes,9/30/2019,,GRAND LARCENY,415,"LARCENY,GRAND FROM PERSON,PICK",BRONX,44,BUS (OTHER),0,1008769,244547,40.83787451,-73.91139157,"(40.837874514, -73.91139157)"
NY,Female,Primary ,Robberies,9/30/2019,9/30/2016,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",BROOKLYN,90,RESIDENCE - APT. HOUSE,62,996005,197937,40.7099685,-73.95760125,"(40.709968503, -73.957601253)"
NY,Male,Primary ,Assaults,9/30/2019,9/30/2016,GRAND LARCENY,433,"LARCENY,GRAND FROM STORE-SHOPL",QUEENS,110,DEPARTMENT STORE,33,1019840,206689,40.73392684,-73.8715824,"(40.733926841, -73.871582398)"
NY,Female,Primary ,Burglaries,9/30/2019,9/30/2016,GRAND LARCENY,410,"LARCENY,GRAND FROM RETAIL STORE, UNATTENDED",MANHATTAN,14,DRUG STORE,30,987147,215280,40.75757811,-73.98954452,"(40.757578112, -73.989544524)"
NY,Male,Primary ,Thefts,9/30/2019,,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",MANHATTAN,17,RESIDENCE - APT. HOUSE,20,991768,210161,40.74352503,-73.97287042,"(40.743525027, -73.972870423)"
NY,Female,Primary ,Auto Thefts,9/30/2019,,OFF. AGNST PUB ORD SENSBLTY &,649,FALSE REPORT UNCLASSIFIED,BRONX,42,RESIDENCE - APT. HOUSE,50,1013627,240909,40.82787443,-73.89385106,"(40.827874432, -73.893851059)"
NY,Male,Primary ,Sex Crimes,9/30/2019,9/30/2016,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",BROOKLYN,84,DEPARTMENT STORE,35,988345,190886,40.69062201,-73.9852351,"(40.690622013, -73.985235098)"
NY,Female,Primary ,Forgery,9/30/2019,9/30/2016,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",MANHATTAN,34,STREET,40,1003064,249581,40.85170536,-73.93199489,"(40.851705361, -73.931994893)"
NY,Male,Primary ,Sex Crimes,9/30/2019,,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",BRONX,44,DOCTOR/DENTIST OFFICE,26,1007433,246893,40.84431721,-73.91621167,"(40.844317206, -73.916211665)"
NY,Female,Primary ,Forgery,9/30/2019,,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,BRONX,41,RESIDENCE - APT. HOUSE,27,1012141,236947,40.81700469,-73.89923701,"(40.817004686, -73.899237011)"
NY,Male,Primary ,Murders,9/30/2019,9/30/2016,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",BROOKLYN,94,CHAIN STORE,48,998479,203226,40.72448191,-73.94866638,"(40.724481908, -73.948666377)"
NY,Female,Primary ,Rapes,9/30/2019,9/30/2016,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,QUEENS,102,STREET,0,1035525,193028,40.69635372,-73.81509056,"(40.696353719, -73.815090558)"
NY,Male,Primary ,Robberies,9/30/2019,9/30/2016,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",BRONX,43,RESIDENCE - PUBLIC HOUSING,45,1018882,243356,40.8345717,-73.87485012,"(40.834571698, -73.874850115)"
NY,Female,Primary ,Assaults,9/30/2019,9/30/2016,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",MANHATTAN,14,,20,987587,212403,40.74968132,-73.98795774,"(40.749681321, -73.987957741)"
NY,Male,Primary ,Burglaries,9/30/2019,,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",BROOKLYN,71,STREET,21,999018,181622,40.66518306,-73.94676915,"(40.665183055, -73.946769147)"
NY,Female,Primary ,Thefts,9/30/2019,9/30/2016,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,BRONX,47,RESIDENCE-HOUSE,23,1025896,264597,40.89284145,-73.84937134,"(40.892841452, -73.849371338)"
NY,Male,Primary ,Auto Thefts,9/30/2019,9/30/2016,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",STATEN ISLAND,123,STREET,48,924331,135484,40.53835355,-74.21557401,"(40.538353553, -74.215574009)"
NY,Female,Primary ,Murders,9/30/2019,9/30/2016,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",BRONX,43,RESIDENCE - APT. HOUSE,26,1023687,237629,40.81883258,-73.85751975,"(40.818832584, -73.857519745)"
NY,Male,Primary ,Rapes,9/30/2019,,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,QUEENS,108,STREET,38,1013111,208995,40.74028075,-73.89585267,"(40.740280753, -73.895852665)"
NY,Female,Primary ,Robberies,9/30/2019,,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",BROOKLYN,75,GAS STATION,48,1021725,184792,40.673817,-73.86490263,"(40.673816999, -73.864902634)"
NY,Male,Primary ,Assaults,9/30/2019,9/30/2016,GRAND LARCENY,433,"LARCENY,GRAND FROM STORE-SHOPL",BROOKLYN,84,CHAIN STORE,61,986411,190669,40.69002708,-73.99220907,"(40.690027081, -73.992209067)"
NY,Female,Primary ,Burglaries,9/30/2019,9/30/2016,MISCELLANEOUS PENAL LAW,199,AGGRAVATED CRIMINAL CONTEMPT,QUEENS,110,RESIDENCE - APT. HOUSE,0,1023154,208658,40.7393173,-73.85961316,"(40.739317298, -73.859613157)"
NY,Male,Primary ,Thefts,9/30/2019,9/30/2016,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,QUEENS,114,STREET,0,1007508,217126,40.76261479,-73.91604371,"(40.762614794, -73.916043705)"
NY,Female,Secondary,Auto Thefts,9/30/2019,9/30/2016,MISCELLANEOUS PENAL LAW,779,"PUBLIC ADMINISTRATION,UNCLASSI",BRONX,41,OTHER,18,1016268,227533,40.79115187,-73.88437192,"(40.791151867, -73.884371919)"
NY,Male,Primary ,Murders,9/30/2019,9/30/2016,OFF. AGNST PUB ORD SENSBLTY &,661,"LEWDNESS,PUBLIC",MANHATTAN,18,DOCTOR/DENTIST OFFICE,0,990284,214597,40.75570187,-73.97822192,"(40.755701867, -73.978221916)"
NY,Female,Secondary,Rapes,9/30/2019,9/30/2016,ROBBERY,398,"ROBBERY,PUBLIC PLACE INSIDE",QUEENS,112,PUBLIC SCHOOL,58,1027076,204972,40.72918203,-73.84548379,"(40.729182027, -73.845483787)"
NY,Male,Primary ,Robberies,9/30/2019,9/30/2016,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,MANHATTAN,19,STREET,0,998145,225101,40.78452375,-73.94982617,"(40.784523754, -73.949826173)"
NY,Female,Secondary,Assaults,9/30/2019,9/30/2016,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,BROOKLYN,67,STREET,0,1007912,175409,40.64811044,-73.91473191,"(40.648110436, -73.914731913)"
NY,Male,Primary ,Burglaries,9/30/2019,,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",MANHATTAN,7,BRIDGE,16,988222,200837,40.71793523,-73.98567276,"(40.717935229, -73.985672762)"
NY,Female,Secondary,Burglaries,9/30/2019,9/30/2016,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,BROOKLYN,90,STREET,31,1004796,196455,40.70588472,-73.92589672,"(40.705884719, -73.925896719)"
NY,Male,Primary ,Burglaries,9/30/2019,9/30/2016,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",BROOKLYN,77,RESIDENCE - APT. HOUSE,31,1000788,184760,40.67379304,-73.94038136,"(40.673793035, -73.940381361)"
NY,Female,Secondary,Burglaries,9/30/2019,9/30/2016,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",STATEN ISLAND,120,RESIDENCE-HOUSE,49,962835,167738,40.62706089,-74.07714923,"(40.627060894, -74.077149232)"
NY,Male,Primary ,Burglaries,9/30/2019,,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,BROOKLYN,75,RESIDENCE - APT. HOUSE,0,1020251,184982,40.67434462,-73.87021544,"(40.674344622, -73.870215438)"
NY,Female,Secondary,Burglaries,9/30/2019,9/30/2016,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",MANHATTAN,33,RESIDENCE - APT. HOUSE,0,1001528,244950,40.83899777,-73.93755897,"(40.838997766, -73.93755897)"
NY,Male,Primary ,Burglaries,9/30/2019,9/30/2016,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",MANHATTAN,5,RESIDENCE - APT. HOUSE,26,985491,198486,40.7114831,-73.99552507,"(40.711483099, -73.995525067)"
NY,Female,Secondary,Burglaries,9/30/2019,9/30/2016,OFFENSES AGAINST PUBLIC ADMINI,749,VIOLATION OF ORDER OF PROTECTI,MANHATTAN,23,RESIDENCE - PUBLIC HOUSING,36,1000866,226632,40.78872124,-73.93999677,"(40.788721243, -73.939996774)"
NY,Male,Primary ,Burglaries,9/30/2019,9/30/2016,GRAND LARCENY,437,"LARCENY,GRAND BY FALSE PROMISE-IN PERSON CONTACT",QUEENS,104,STREET,35,1012403,197615,40.70904771,-73.89845518,"(40.709047712, -73.898455179)"
NY,Female,Secondary,Murders,9/30/2019,9/30/2016,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",BROOKLYN,77,RESIDENCE - APT. HOUSE,36,1002717,184787,40.67386333,-73.93342718,"(40.67386333, -73.933427175)"
NY,Male,Primary ,Rapes,9/30/2019,9/30/2016,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,MANHATTAN,32,RESIDENCE - PUBLIC HOUSING,54,1000126,238706,40.82186241,-73.94264055,"(40.821862408, -73.942640554)"
NY,Female,Secondary,Robberies,9/30/2019,,POSSESSION OF STOLEN PROPERTY,490,"STOLEN PROPERTY 3,POSSESSION",BROOKLYN,77,STREET,79,995665,186395,40.67828883,-73.95884719,"(40.67828883, -73.958847187)"
NY,Male,Primary ,Assaults,9/30/2019,9/30/2016,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",QUEENS,107,STREET,40,1033469,199187,40.71327037,-73.82245999,"(40.713270366, -73.822459989)"
NY,Female,Secondary,Burglaries,9/30/2019,9/30/2016,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,BRONX,40,PUBLIC SCHOOL,28,1006249,237448,40.81839643,-73.92052194,"(40.818396427, -73.920521939)"
NY,Male,Primary ,Thefts,9/4/2019,9/4/2016,SEX CRIMES,175,"SEXUAL ABUSE 3,2",MANHATTAN,18,MARINA/PIER,0,,,,,
NY,Female,Secondary,Auto Thefts,9/30/2019,9/30/2016,DANGEROUS DRUGS,510,"CONTROLLED SUBSTANCE, INTENT T",MANHATTAN,18,STREET,50,990046,218671,40.76688411,-73.97907746,"(40.766884112, -73.979077458)"
NY,Male,Primary ,Murders,9/30/2019,9/30/2016,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",BROOKLYN,78,CHAIN STORE,26,990214,186769,40.67932073,-73.97849923,"(40.679320725, -73.97849923)"
